date,S_L_L,S_L_H,S_H_L,S_H_H,B_L_L,B_L_H,B_H_L,B_H_H
2011-05-19,-0.00686268746674744,-0.006026466416278184,-0.0108081263086477,-0.029744045991574757,-0.00714326743897227,-0.01260169737105083,-0.003545389810036272,-0.006859667169464472
2011-05-20,-0.005219552070512006,-0.0013549021528443787,-0.0009104156446023658,-0.0035207866476711647,-0.002320584243283661,0.005757534539562467,-0.00023274257445549535,0.0035700997131589435
2011-05-23,-0.03613288654683649,-0.03307075827260073,-0.0353530029361928,-0.03491093348171904,-0.02507594153605124,-0.03134439186504774,-0.024706851561409816,-0.030195824315908854
2011-05-24,-0.002615795743504878,-0.000703419211122479,0.001002753966231737,-0.0005201244730164143,0.0009564201316598072,0.010088292084585395,-0.00557399323755481,0.0026120677184530362
2011-05-25,-0.01420869500035811,-0.005894339176273618,-0.015866265791973654,-0.0163977515549361,-0.008506819556297483,-0.00938021246965651,-0.0067154444127487,-0.020775757744643422
2011-05-26,-0.004544159496372088,-0.007879905840352773,-0.006248835806195083,-0.009973688021773768,-0.0008722016595383342,-0.008632090022185316,0.0029921083322898877,0.0038037356690535182
2011-05-27,-0.009706119072494641,-0.022719675710778927,-0.008014617523007533,-0.01618595897915794,-0.00846721593215434,-0.024720733282737165,0.0018996800988188291,-0.00421551444767747
2011-05-30,-0.010699654149338367,-0.01726383239892072,-0.011666950543662676,-0.012991238254656241,-0.004549911379809176,0.0012589356738666783,0.005646803193383436,0.004032178275826389
2011-05-31,0.01721159895010929,0.019371308966386783,0.014660732482772634,0.02224333585931984,0.013451209679725231,0.032300174703712145,0.007182617712047214,0.01541214775163069
2011-06-01,0.0026990609034805635,0.012587944109839825,-0.00028872449691391575,0.009665243642127092,-0.003929765633719642,0.007937364092270366,-0.004111876050405944,-0.002431490995625828
2011-06-02,-0.018831513670843188,-0.010088695285034642,-0.01796266362173183,-0.010721704852067864,-0.009462993758594208,-0.005689647362768573,-0.014563134316134022,-0.03326409286229455
2011-06-03,0.01548424846483629,0.013115050756799246,0.0089239776154969,0.018000234885663668,0.006729004145310525,0.01711838862060976,-0.001386194284614648,0.009208089319134184
2011-06-07,0.005876301079420456,-0.006885603951358329,0.000586829600795578,0.004620738532248747,0.003600873823628389,0.0030397252517832666,0.0052319938343056305,0.013177234316075592
2011-06-08,0.0019506312902064782,0.011186099947340471,0.0005853060415335189,0.008627290769950856,-0.001041089054181483,0.0050076431976100455,-4.565300904230173e-05,0.01556925084944067
2011-06-09,-0.0195417807904527,-0.027874432483029014,-0.019784876803850156,-0.01802344859829894,-0.022666546065750085,-0.0300255018940817,-0.01166191434682051,-0.017942228473870055
2011-06-10,0.0024394831492909027,0.006798836893057351,0.004859440008342238,0.0009830331415562764,0.002255447467386515,0.005988720103740685,-0.00022498066109061232,0.002261959366060673
2011-06-13,-0.01042083504091579,0.0019571865846220865,-0.008693849029097082,-0.007254556445080744,-0.003162234671167215,0.004870987297845884,-0.0035778192514642248,0.011937449293900258
2011-06-14,0.009858737601043364,0.010261554942707434,0.013060284324744223,0.019169651203279205,0.0072752213536766966,0.023685695470711286,0.006438464767993167,0.025485866863433654
2011-06-15,-0.010278117067061021,-0.009058371255717852,-0.010987297834689144,-0.006262670787665859,-0.004238869945587782,-0.01285838448883795,-0.011928216582310575,-0.011998384595541586
2011-06-16,-0.023963581108343863,-0.025680728895350953,-0.018977512764906043,-0.01724463119004353,-0.024231030312508648,-0.01961206700116145,-0.013309462994420582,-0.010013931486898497
2011-06-17,-0.009753324244107799,-0.023108119107845597,-0.010384869389147667,-0.009908120849889136,-0.004460044078515987,-0.0169170815655399,-0.0006444173384446464,-0.007557718799522612
2011-06-20,-0.011786557083358573,-0.009140821545754893,-0.008917231546979569,-0.0068441187715697635,-0.010156788039772087,-0.006140801137510773,-0.008553969126900783,-0.014727352753730265
2011-06-21,0.008991310266788509,0.01639310187477581,0.00863283445981623,0.01402361897569563,0.01396263884061011,0.02192953135370486,0.004837287816463209,0.014718601195947052
2011-06-22,-0.006795568326943365,-0.0005655632031073454,-0.0059708879008215565,-0.0033104592294473808,-0.001444602131353853,0.003699797969031771,0.002847643432071563,-0.00044943438182046285
2011-06-23,0.014508483181342766,0.01930053608372219,0.014944938350779981,0.017971131568179578,0.011443384044306936,0.02675292022805355,0.012755914921157536,0.019610371729795097
2011-06-24,0.02647566025978338,0.016422128896958835,0.014264521520962031,0.022684772430352412,0.013497940826868726,0.018380690949045025,0.01895276531174367,0.048766805298140516
2011-06-27,0.0029059810969205182,0.01737366322915178,0.002043015603246891,0.005055112133812413,0.003467504327785095,0.007985201051580435,-0.001808260640101087,-0.002217737692298857
2011-06-28,-0.0019948996108055256,0.0013238804321937187,0.0001790056305804733,0.005669421653944392,-0.0026987473865289504,-0.01272053040736703,-0.0032010354156946546,0.007615083247962288
2011-06-29,-0.013807258586091933,-0.01459016781585806,-0.012273947508553278,-0.014276950838358735,-0.00504357386908517,-0.015433674074820578,-0.010336856759407695,-0.0224083091886386
2011-06-30,0.010771120107399763,0.01634527986509533,0.008975950027459205,0.014003888753498131,0.013089620406553239,0.020180632198939667,0.008683473234557844,0.024737957302380167
2011-07-01,0.00039491430032620873,0.0053720346915720075,0.0012988725032353511,0.004629679082532579,-0.002711249170761582,0.0007447815729383126,-0.006619670939012756,0.005581867782257471
2011-07-04,0.025586605752749778,0.031430297978800995,0.019771467675856757,0.024148961231154356,0.006283742572165095,0.03327592104763649,0.016352680794155524,0.024368184378008854
2011-07-05,0.0001264214276704059,0.007354540732287117,-0.00010748565057119874,0.00032407908389179484,-0.0001874802933703119,0.003673739878357878,-0.0019443813061268754,0.00485057777696628
2011-07-06,-0.0030954720724898524,-0.0016774282288642918,-0.0030210629826004443,-0.0004521109949987437,-0.0032062001326264604,0.004544265069934814,-0.0022519053389253064,-0.004237815753729535
2011-07-07,-0.003627471241760656,0.0021036810742491164,-0.005065640014815682,-0.007653809779166296,-0.007875920762399456,-0.006493039109379037,-0.008971481328013349,-0.01677230448260076
2011-07-08,-0.0016677633008440503,3.1586829751441173e-06,0.00017675425441697953,0.001124422492101441,0.003250834891888364,0.0028900082441459625,0.00019410154790535403,0.013270568201434187
2011-07-11,0.00020940598887387815,0.009084622091024208,5.7445786036032504e-05,0.0044570041233799275,-0.0008755016822331646,0.0075954123136842844,-0.0013814103387002814,-0.00020502740519286877
2011-07-12,-0.017654490540696663,-0.025028157887707462,-0.01944825723234665,-0.016604450296264554,-0.020842275199300965,-0.027180167945374333,-0.01556666693495044,-0.02786261572317234
2011-07-13,0.014097357383617287,0.020618606046150623,0.011780626028165937,0.015330455312351454,0.013664318962418188,0.02449552817483771,0.010785104357809435,0.02136991590226042
2011-07-14,0.0025047041531260326,0.002409648463819497,0.003055755438963655,0.013138821198786937,0.0023343609493582575,0.011091150953880646,0.001475698315917334,0.003959938328765264
2011-07-15,0.0008166026278700944,0.004913430542307744,-0.000565805781757346,0.004195121406374463,-0.00481310240046998,-0.0025927575122105567,0.0020106453395340625,-0.0033522461310949857
2011-07-18,0.0017620029521986228,0.012272322195971793,7.640141648457414e-05,-0.0015291914997968771,-0.011944695595302292,-0.0031385588444121405,-0.00486990508995623,-0.0016447286313085994
2011-07-19,-0.012073520230835242,-0.012355543056356277,-0.012153500089065867,-0.00980394557598271,-0.009456096202340732,-0.002169390365821895,-0.008574178770010946,0.00519822557038048
2011-07-20,0.0005793980446428024,-0.0012751290732544755,-0.0034291127524884715,0.001214141955639438,-0.002363867155354603,-0.0033664509933987287,-0.0006554187210716016,9.984837473064228e-05
2011-07-21,-0.010940545626480457,-0.014310065908853222,-0.010502549965080285,-0.015169489971493148,-0.008263718884440538,-0.01326867536968983,-0.007690276884369816,-0.009402858232043136
2011-07-22,0.0010195256951367724,0.004408114704350539,0.0003347307422205824,0.004473335179529028,0.009430689138397093,0.005622937723087417,-0.0006957198055179624,-0.0026235930922257865
2011-07-25,-0.03849045557890318,-0.041479930524571315,-0.034911200065642134,-0.0405331203330743,-0.024549311341681028,-0.030894623125850132,-0.023281999615295753,-0.035043169775509204
2011-07-26,8.484740531668417e-05,0.000745885696435516,0.002876683813956929,0.007651865954836253,0.0029203515883343234,0.0039839765146599876,0.006293058372240691,0.022735211965366455
2011-07-27,0.006529676576650031,0.02335439768925273,0.004623694830374609,0.017557383497611604,0.006823034160847513,0.01935175381954984,0.0011572618601295478,0.001661431515089015
2011-07-28,-0.006922776141079152,-0.0034949156881935524,-0.004932144756599849,-0.00842239693388699,0.0001410992265309668,-0.0014561740287731822,-0.007758003541400632,-0.01157897062687836
2011-07-29,-0.004632753844727977,-0.00899067356339231,-0.004525015445924294,-0.010471810262146823,-0.013453471998348749,-0.01804770817336901,0.0025058320153437475,0.02468385302273195
2011-08-01,0.0029219969369385854,-0.0032450102722693126,0.000942880817657153,0.005557409197038073,0.0,0.0048332552089746655,-0.0019383343494746882,-0.0017874631041283403
2011-08-02,-0.009997388883922551,-0.010975327624272366,-0.011634318766527096,-0.004049424710575095,-0.007607783480378142,-0.0034728337049014305,-0.011124894046483121,-0.007062336337481403
2011-08-03,0.0007620093079505261,-0.0014529290834478037,-0.0009174801334496998,0.0018620099194297443,0.002068298135090415,0.0024204846613263987,-0.0027718589003918894,-0.009029496894592677
2011-08-04,0.0027240019906962353,0.0006258542538606618,0.0012991699022888068,0.000645893481352654,0.0,0.0037885501107402515,-0.0013364749193257469,-0.00228210623173994
2011-08-05,-0.024427649310426337,-0.023750470752320674,-0.02568802847239778,-0.02234517282151806,-0.01930774224386971,-0.020554549973778258,-0.022684490925064825,-0.029669360106518425
2011-08-08,-0.0486537269990289,-0.04994965212279416,-0.054087715167490266,-0.04623604006494062,-0.03958280331030889,-0.031244295950087805,-0.03219017678757422,-0.03551474686735136
2011-08-09,-0.006968062606872196,-0.0034610689960235708,-0.009319521195224932,-0.0007854415623550065,-4.76939561334108e-05,0.002036449207085539,0.0009181016223860717,0.017649527311190426
2011-08-10,0.008747315143289183,0.01162572361740336,0.010714162329928506,0.01406637487655183,0.008491973531032568,0.009705039928729876,0.007101758954723455,0.011478285964058269
2011-08-11,0.011475643441457545,0.02450331293193464,0.011350508508546377,0.017032940005533022,0.015828691816575993,0.011745838381868327,0.009031875365680607,0.023867103491162913
2011-08-12,0.008600846471785004,0.016695822162818442,0.012028773819003693,0.006764513480377359,0.003122476735275046,0.00019324212189971812,0.0013904656063256564,0.003615485720881643
2011-08-15,0.012080248172659328,0.01788602348109981,0.0067082481730025715,0.016151667707270403,0.010170827023433653,0.014044625445683974,0.012742349771671293,0.03027398382223607
2011-08-16,-0.01127678832562656,-0.006379400717808099,-0.009863237815572988,-0.006668726442901749,-0.011385944266728941,7.060599588015368e-05,-0.007400224909274758,-0.0026513265862718703
2011-08-17,-0.006596235276197617,-0.0034455266692084634,-0.005387115394267085,-0.005449068922701265,0.0,-0.006302377848741903,-0.0029374970066434604,0.0005035958475639448
2011-08-18,-0.020919145048416195,-0.020066141966791212,-0.019397693793324483,-0.023458295853541977,-0.014158082361986204,-0.01737751715972748,-0.013552548244951796,-0.020631564821840868
2011-08-19,-0.006827310725794855,-0.0070277936262052735,-0.01077325145248285,-0.01031372053439136,-0.006577652401816057,-0.011251070590791168,-0.010945995839917812,-0.00484646556465661
2011-08-22,-0.007175769391638809,-0.0042465361441783415,-0.0010993695024646452,-0.008709151865465505,-0.014343393746397188,-0.016788496262523184,-0.0056911195547048885,-0.015089820896824264
2011-08-23,0.0157484869608598,0.0175224094522517,0.01716983073801713,0.017889149650283518,0.0,0.012276693882868027,0.015828391716242295,0.02815906132321676
2011-08-24,-0.005865101941546935,-0.004065192374570232,-0.0038359654850456102,-0.0065231133124093125,-0.006842528751668118,-0.0023011818046611756,-0.005618751870986221,-0.002605008600058035
2011-08-25,0.021727777877088433,0.035035971816314945,0.02786304072142774,0.033290995408543814,0.02562816494230422,0.03053365054066321,0.03393048843708295,0.049604757769044557
2011-08-26,-0.000734886960862977,0.004641094865120154,-0.002278002864324836,0.002477958263716543,0.0020338721666862103,0.0009281696169800948,-0.004463067611264424,0.0001192299166743724
2011-08-29,-0.014031954761420693,-0.006970991473991214,-0.017740727961243416,-0.013127779629892483,-0.012048251632360465,-0.009415415513615397,-0.015142277946496778,-0.028365665187146203
2011-08-30,-0.008233698149582632,-0.008544236158806756,-0.0065294082196173395,-0.004949283043013548,-0.0019096446908683173,-0.008798985052264634,-0.00026974364334476203,0.0012033100484061684
2011-08-31,-0.0007959741198849722,-0.00269240888008003,-0.0031106102200253493,-0.002379667616346866,0.003604629564361866,0.004533045431736836,0.0011730508448049295,0.005558291076130301
2011-09-01,-0.007114787167339195,-0.005822648988498918,-0.0058006630916203165,-0.00869287611715144,-0.005005770404158992,-0.008875005859262718,-0.0019609468297989577,0.0033734602775650057
2011-09-02,-0.0070256461088685504,-0.014103718091907937,-0.008203882115176734,-0.008216454754786476,-0.010623913290993551,-0.011072991303034145,-0.009157059010973167,-0.021717868868426256
2011-09-05,-0.02353169721247931,-0.02587309856636429,-0.019944626295507382,-0.025655860917916024,-0.02279707565339006,-0.02938112519760132,-0.01462626581394524,-0.012646502749546045
2011-09-06,-0.0020424415628021017,-0.0062799202038808,-0.001694384586447911,-0.011159712648208923,-0.005766467178804443,-0.01442134856735103,-0.0004996965623326942,0.0008293331381900742
2011-09-07,0.018026760980265313,0.02973652757191609,0.017956686512914315,0.024107378942984117,0.021993198620269272,0.02116513182748714,0.01538673721814529,0.021835429034002995
2011-09-08,-0.009739166445487883,-0.009954870860640215,-0.010747529549691145,-0.012321283199405642,-0.01078044907113432,-0.0070094704353871095,-0.0032851484547881528,-0.011579815820039682
2011-09-09,-0.002053464405026294,0.00029370406890826147,-0.0007669654654976507,-0.005369427419927283,1.4258333952092635e-05,-0.0032300312476577693,0.002649993820038766,-0.0033411816294576058
2011-09-13,-0.012276902068433477,-0.014055379562073783,-0.009991567078126156,-0.013755547914488523,-0.009814874654927405,-0.018124557084958078,-0.007013324374991271,-0.002479653218141532
2011-09-14,0.008163111570870818,0.014678079659286426,0.008109596263750579,0.007943916994989917,0.00681296871227716,0.003713751366519555,0.00011146510157306749,0.004807724513498939
2011-09-15,-0.0003873528559927907,0.00210516969938613,-0.0019728718634838193,-0.003167666863321336,-0.0015430077734194083,7.363592590007561e-05,-0.003636702126277461,-0.0005969052427245943
2011-09-16,-0.0009946034734597893,-0.0014972688596257677,-0.0006632822159623716,0.0008199680268296977,0.0,0.001056316269002358,0.00449984748768835,-0.0009702325109138755
2011-09-19,-0.017424838478768162,-0.020704837569736075,-0.017421182618126654,-0.022524286296784487,0.0,-0.024852487567499918,-0.01655485072390857,-0.024763009759984536
2011-09-20,0.002908222992925139,0.008698442329970591,0.004892991031335078,0.003857267340376642,0.0,0.007362693505500752,0.004402959436360293,0.001959468276987982
2011-09-21,0.026336724328352046,0.02891193088141941,0.02498589133183761,0.034290672453983054,0.02991830654650971,0.0424341249658148,0.018776730684860722,0.03833945898024922
2011-09-22,-0.029190127843845316,-0.03192618670920477,-0.029571173684648414,-0.03383313692409309,-0.029497597829813434,-0.0348023061305451,-0.024813347307105795,-0.036484418765991435
2011-09-23,-0.005457757840721882,-0.009179226983563557,-0.001264855024613377,-0.0048140852430587884,-0.002224794686489397,-0.007844260923026208,-0.0031399007300213786,-0.005766092837910031
2011-09-26,-0.01475267501413873,-0.018136542388593465,-0.012965997233294857,-0.015563864336899132,-0.01722249205006488,-0.022676841851758674,-0.0064595619649436544,-0.04046138151594623
2011-09-27,0.008144540720852508,0.0039802157959366626,0.006798843455573236,0.012045164599548637,0.011847968022785593,0.013742716580353479,0.010959215741544907,0.012130945425041742
2011-09-28,-0.016671011195277655,-0.018678998267294196,-0.013831497597517062,-0.014615728262652283,-0.0011880599141319832,-0.00773945446081957,-0.009082150357199637,-0.010727812673269565
2011-09-29,-0.02010362841870806,-0.031603995339946976,-0.013377966747042554,-0.013445120126968479,-0.0010847536048468722,-0.01831533522664302,-0.0013054021912876081,-0.004185373369951952
2011-09-30,-0.0033829478431594623,-0.008684725519356855,0.0009086517297855087,-0.0017225789444003075,0.0008206989219673706,-0.004395273542516447,-0.0016544764895943943,-0.0015212627504727235
2011-10-10,-0.0027969446556300585,-0.005697960456707104,-0.002822764294522013,-0.012482566035230113,-0.00080385758691504,-0.01500679711043725,-0.0049624111595811485,-0.013213245966204152
2011-10-11,-0.0010630522788511777,0.00220154890386357,0.0027684538733037055,-0.010667048219981375,0.0010741513798244492,-0.025107035074964458,0.008739075320682466,0.011657568072839481
2011-10-12,0.03285758378364658,0.04162075049558188,0.030668805530120174,0.04033281278166372,0.03181118105791869,0.04232142867692537,0.02269822225489029,0.04657276341372718
2011-10-13,0.008170265870730031,0.012668965117595417,0.009092645332440995,0.011397012573468356,0.005605491477821402,0.012421012593554982,0.003452170088829808,0.004555425043558725
2011-10-14,-0.006241925395728017,-0.007507147669024014,-0.006507487064481514,-0.0045551265040539414,0.0004405204116854708,-0.0045966779364065655,-0.0024664967724283052,0.0003677232182067295
2011-10-17,0.003436502748141225,0.001918081422148201,-0.0015445250853751132,-0.0019817869622932227,0.005262984417929623,0.007797242785010105,0.0033235982916088713,0.006405797017622132
2011-10-18,-0.0317234025741384,-0.03236206483962978,-0.02904453672063298,-0.02926351482176917,-0.02292278298736807,-0.042435228648092835,-0.016358058164690367,-0.029773235739188244
2011-10-19,-0.003054167562483447,-0.007436292228351176,-0.0008018356325347458,-0.008021266111479984,0.0,-0.008315357418323024,0.0003119128506835241,-0.003967025785705037
2011-10-20,-0.026762842895447305,-0.029908125712454867,-0.019653103999912755,-0.024108494547623635,-0.02504529263391092,-0.0343199066369932,-0.012384604812468466,-0.023671395796779526
2011-10-21,-0.006174165518778864,-0.025816088129503298,-0.001836508706643038,-0.009945308569720515,-0.003229982185706859,-0.016604485939798866,-0.00032903361903020324,0.009641627368985644
2011-10-24,0.01737586970639734,0.019801677142563836,0.020262914332075756,0.019262916244119965,0.02542453185266975,0.032778650798939005,0.019902797150425672,0.036228401110906264
2011-10-25,0.02060703554130194,0.035790925020987525,0.017074525485581738,0.027193955028994434,0.017159464575769227,0.0349906332521017,0.007990519887578774,0.01664136028631635
2011-10-26,0.007578596216926901,0.01651009035442473,0.006081610452554879,0.008823228126617691,0.004741052634395408,0.014714164493222352,0.004785829164780436,0.012198043902078879
2011-10-27,-0.0006883931479844764,-0.0029084150338516968,0.0011457398084298582,0.003485989027546409,0.004611498067981331,-0.004813500414355806,0.004346368049576083,0.012712116812038926
2011-10-28,0.017257298407150123,0.023613183324179294,0.015019764706165393,0.027725431274348074,0.015025291494463435,0.029591109913145765,0.007507074933622511,0.021915696255846384
2011-10-31,-0.0017479511760912464,0.0021534581194934785,-0.00640779629439837,-0.0014937484222051858,-0.00022819160027674035,-0.008056009932619845,-0.005304692050141514,-0.00537066070303004
2011-11-01,-0.002001050230420261,-0.0008274672253499567,-0.003462475147896732,-0.00015892844339892271,0.004011391702187144,7.076664717856204e-05,-0.0012796696901069664,-0.005847610330702738
2011-11-02,0.01348314211433738,0.0262713827736746,0.012365094272468003,0.014574008175616524,0.011253763084028694,0.013008867681927683,0.012852929290584928,0.021093026280552922
2011-11-03,-0.0002515298788676552,0.01490699360697472,0.0015366635127203555,0.005637997629271541,0.0026904078082182602,0.007583468470509815,-0.0020909129403819528,0.0008627404769667201
2011-11-04,0.006894052566860239,0.013149589892403803,0.003904719528128911,0.008720790354251688,0.005104311697500148,0.01066427921096904,0.008334690041370727,0.011266002349077112
2011-11-07,-0.008682759806106945,-0.007854188459287067,-0.010664137409751674,-0.00685654644497366,-0.012602160362132896,-0.002964345409256406,-0.008308320228792182,-0.013950067252928687
2011-11-08,-0.010665385610595617,-0.00932183210786452,-0.006170016521547073,-0.012317413827802076,0.002513400781141893,-0.0018317229143190615,0.003113208016033685,-0.001910803966484494
2011-11-09,0.008585595651895855,0.016568209974298552,0.006647115724036613,0.00601202981269049,0.00837593097185034,0.013589783990208512,0.00491587596438868,-0.0003925371998575104
2011-11-10,-0.018041641833068056,-0.016310230107029516,-0.017724018176458474,-0.011870930231895824,-0.018863859972249555,-0.021149345521416577,-0.018177878594426596,-0.02608690137737725
2011-11-11,-0.0024355799012008243,-0.001426528534588671,-0.0007129340788910678,6.927443215416253e-05,0.0,0.0018521214988444655,0.0035551379938450135,-0.009272240728679184
2011-11-14,0.02088559487079103,0.021916097874005412,0.016472358900529973,0.019998236489768062,0.028217523815739432,0.026969694569424215,0.015184079274447612,0.022860103530613258
2011-11-15,0.002066209185901892,0.0065721030542176834,-0.00028629715377260205,0.0066831541583202494,0.0,0.005084297654904468,-0.0048096518998195,-0.003250521270382848
2011-11-16,-0.022509754177259596,-0.0323963353484623,-0.02644354776454169,-0.023604103974883925,-0.03000639142479925,-0.03183186637357682,-0.022275441856899558,-0.03451680768222767
2011-11-17,-0.0013382984188960952,-0.001781668408852907,-0.004599491851920725,-0.004234596093090521,0.0,-0.00260255584176463,-0.0007184095196888708,-0.006437962159709007
2011-11-18,-0.019449125118123783,-0.027443942424837227,-0.018744501419947004,-0.02635219497340455,-0.023333403828482646,-0.03165665040241871,-0.010243109884250827,-0.026815074321412176
2011-11-21,0.0020428331425770543,0.002233380208140222,0.00403001081179381,-0.0021841992147919624,0.0,0.0008851343869463606,-0.0014157289635868733,0.0017365003844171261
2011-11-22,-0.005375224061686233,-0.003016910319690479,-0.0017857899048973097,-0.0026675335145493143,0.0,0.0017228531776351372,0.000945154213733585,-0.003924764387621625
2011-11-23,-0.009044798398885162,-0.008061713657795934,-0.008242713927384149,-0.010152197050205253,0.0,-0.00935570265241847,-0.005738571692224407,-0.019603444375053895
2011-11-24,-0.0036126840859879443,0.0026670330608615143,-0.0005455490425636406,-0.0025980010246976853,0.0,0.0024387187334481107,0.002862502847306994,0.009114767915225525
2011-11-25,-0.0049464880633224954,-0.006821729745866999,-0.007765456049244061,-0.012927238966486317,0.0,0.0008056617813894812,-0.008405270093687363,-0.009773537559060987
2011-11-28,0.004257842717009932,0.004685090735582613,-0.0015533219563595812,0.0001765707636040256,0.0011601727360831533,0.0014299312015349226,0.0010807485517480148,0.00112679758399311
2011-11-29,0.010526907383373765,0.024169441706726635,0.010525709140508276,0.016571272462350448,0.0,0.015251875487806765,0.01232956353510836,0.017448135447240887
2011-11-30,-0.03926517707380999,-0.04565053453633975,-0.0392206715940544,-0.03876157430418344,-0.030204326795776313,-0.04392948318338691,-0.02310623336237627,-0.041063051560791854
2011-12-01,0.017079551905645505,0.02363968676933144,0.019210300529825763,0.02012007391178907,0.024055356725176686,0.027843924736724264,0.022566213063709137,0.035267190905846756
2011-12-02,-0.0172161286748679,-0.020240942029495536,-0.012923475372600758,-0.025612206583768192,0.0,-0.015180133587645651,-0.00826470422972635,-0.005917410552934701
2011-12-05,-0.019056122720720055,-0.02956577087680707,-0.01452708389330113,-0.020754612430420573,-0.01587561288164165,-0.027851350770759342,0.0011340540124545296,-0.004991968332228944
2011-12-06,-0.0018177494306753387,-0.00034506194412400133,0.0015374700627024795,-0.002953701871921532,0.0,-0.0038174885765183083,-0.004770576992018943,0.004029529018764634
2011-12-07,0.00011619153060317964,0.0019716113402634874,0.001483516487432996,-0.00014769714765143062,0.0,0.00720679493248333,0.0006842031685991523,0.012600755313037613
2011-12-08,-0.0005118351539522995,-0.0010982877628870464,-0.0009283973567959684,-0.003211515362645073,0.0,0.0012403466989803003,-0.000702472450337883,-0.0016532230131721503
2011-12-09,-0.0070890594059515154,-0.010041211774308131,-0.006190271745665192,-0.008414645141233242,0.0,-0.014921155925081817,-0.0019091872155708267,-0.003745274306673428
2011-12-12,-0.010900602049882854,-0.017336509230519177,-0.008926664629667758,-0.013844139004162065,0.0,-0.01142128243031394,-0.008753394939021138,-0.015752276791769527
2011-12-13,-0.024750739602631168,-0.03809116298478592,-0.021055503354655024,-0.02914704332682519,-0.004649135102947634,-0.03407906509510223,-0.01356233412234349,-0.0289780775324999
2011-12-14,-0.01923099406757023,-0.01993674105328898,-0.012956095433568066,-0.011608329939740017,-0.002262773917112584,-0.018536720543740715,-0.0023400573836779345,-0.003797522434117337
2011-12-15,-0.0263652270749583,-0.034715103408513796,-0.022607567168375413,-0.027665910174897744,-0.0328985398771268,-0.03698650891004692,-0.010820445743469994,-0.030319207070448863
2011-12-16,0.024371957900584208,0.029166656370944212,0.020869936122043724,0.026721924294975646,0.01730407409780445,0.026125684273016304,0.014177801864089592,0.03256636665009927
2011-12-19,-0.0025329845654215996,0.0005590352816892043,-0.008338462021013385,0.0011438756309538353,-0.004753573028004955,-0.0027904351800112216,-0.003924537393381786,0.0010561642532571046
2011-12-20,-0.004380471417524879,-0.005795663413304685,-0.0039751808581229104,-0.005115503160506257,0.00011871857509877426,-0.00405852621274672,-0.00045024692765858044,0.00742025299690126
2011-12-21,-0.02278394598440447,-0.026354248644267095,-0.01622022320490796,-0.024050872546797553,-0.005169924259770683,-0.021550871492282374,-0.005547698683617281,-0.019766040270138282
2011-12-22,-0.005598885721161124,-0.0045634656790029685,-0.009143719820151318,-0.0017048386989193995,0.004397605737918901,0.004879526659585681,0.0002819379547377917,-0.0018675623478543177
2011-12-23,0.006985474353777403,0.006274442770184526,0.007963550341612015,0.013579424852581443,0.01004482000514287,0.01634385859520918,0.006249762436174783,0.015353883155620937
2011-12-26,-0.005441321658988444,-0.013635659037009288,-0.003365079773664729,-0.006408028645183145,-0.009503299117135716,-0.018534853970539857,-0.003329785623342403,-0.008343494775803838
2011-12-27,-0.018828641318845797,-0.022739142076720942,-0.014949708885708698,-0.016264848850753924,-0.008667009623739638,-0.018154219565435226,-0.005873754392104328,-0.007097660775315201
