date,S_L,S_M,S_H,M_L,M_M,M_H,B_L,B_M,B_H
2011-06-22,-0.004924169266923588,-0.005130154478118781,-0.004214410228088601,-0.0031588878834705215,-0.004737194584458205,-0.0034486040885113346,0.0027537727403049886,0.0028638707163051447,0.002073165777585019
2011-06-23,0.015537849546964216,0.017813126790414635,0.014688604668651052,0.024584298276548223,0.019616807953824447,0.017436543211526653,0.021234428508557092,0.012063923844347766,0.013190627065198399
2011-06-24,0.030049976261045677,0.025043379145534853,0.013891127394780607,0.027366579815453804,0.02393883053784942,0.006662629279528957,0.011111683382943445,0.020092595859734344,0.022599591901814008
2011-06-27,0.013178092334756093,0.004127440984018512,0.0072570612036096886,0.012601570492143686,0.004630994066328034,0.0013965461795837713,0.005289663290671571,-0.0007095654214451236,-0.0021736235182261195
2011-06-28,-0.0047759451325962805,-0.0004722597144253809,6.946352474615275e-05,0.003356393068403305,0.004145363476085122,0.0028610025453877606,-0.011742962182497369,-0.0031629559034538623,-0.002473848979627462
2011-06-29,-0.008461643551884624,-0.01406087968069088,-0.012644335065560215,-0.012676063974507833,-0.020281234265893965,-0.010130205918119152,-0.013196924767644114,-0.007325788384543248,-0.010924968627642896
2011-06-30,0.014293351854213326,0.01365953241772386,0.012104207781084715,0.01573147088580181,0.016022055448455533,0.014099033481835867,0.014464294292814822,0.016260806236157076,0.005710175281987475
2011-07-01,0.0031784806422714878,0.002731721256641514,0.00438803273793928,0.005484838045577537,-0.01029232925629194,0.0019961463155471395,-0.0058865556765208375,-0.003979724949503432,-0.003384545575111961
2011-07-04,0.03174261826896864,0.023832370288655456,0.023116213903665785,0.03199089089617453,0.02785856983079468,0.021685264976372146,0.010154187530142897,0.018337055860142094,0.01493996304842865
2011-07-05,0.006948791386394357,-0.0034702103887812915,0.001797346003056898,0.004345744264534931,0.0015273983841885717,-0.0032744925798258297,-0.0001677966602886743,-9.547002848296659e-05,-0.0013750217531815058
2011-07-06,-0.0010154631334405955,-0.003000407361585051,-0.001989692842169965,0.0025036510635785617,-0.00600414764168391,-0.0023245325571047944,0.004317824933460764,0.0007021878211335804,-0.0076060169276413805
2011-07-07,0.0009584391700622304,-0.003069543883325509,-0.005590784696966988,0.0019791277074687145,-0.0028821954516013615,-0.02309086012226829,-0.0019886393596920465,-0.01216222118803692,-0.005672191047763761
2011-07-08,-0.00022629350493377087,-6.121602015658875e-05,-0.0014715078560021038,0.006598462663901812,-0.002208399381424466,0.0016682698085510375,-0.0014393203036076256,0.0027211364490163856,0.002501182067788472
2011-07-11,0.003923642957246241,0.004572524671349336,0.0015991332114130975,0.007381287198013098,0.002459498680758748,0.0006154249503560581,0.0044331643931870045,-0.0025359023441752283,-0.0009987208153909182
2011-07-12,-0.020058640725770398,-0.01967265684137395,-0.019322908351554324,-0.04137506065541709,-0.025421568839224567,-0.020000170817019484,-0.01512699859571963,-0.018478261091652813,-0.015117141313862114
2011-07-13,0.019533568461399912,0.017317622328210956,0.0149166218287948,0.019118194516997186,0.013842156019863328,0.01243263555282052,0.018182950883034805,0.01249574855131282,0.011811418424327
2011-07-14,0.0037575855754415624,0.009138886036504996,0.010846610491374009,0.004922421559829117,0.002577074047496866,0.0008497552911308156,0.007825658400323544,0.0021970589478745904,0.0015358450085097635
2011-07-15,0.010091358995113974,0.0013406407570879623,0.003492708463780577,0.011518340561676815,0.0033319433884067304,0.001547906516357518,-0.0046496087568510145,-0.0018014688983314,0.0031622444725491663
2011-07-18,0.011748355892308843,0.0032029800259496086,-0.004517888780754035,0.004703767829616647,-0.016632501588439395,-0.0014135114901536567,-0.008208482574744885,-0.005565377436637444,-0.0037158051332800337
2011-07-19,-0.016059483556136404,-0.011540165130389104,-0.010096317472340875,-0.006127534884542277,-0.012122955663588918,-0.009046708037257154,-0.005207049740214825,-0.009456014712403826,-0.0065366985553478646
2011-07-20,-0.000640334719445851,0.0016207108656244116,-0.001348356894025188,-0.0011093234555919025,-0.0007449698869068774,-0.006330489941542689,-0.0016017288754648692,-0.0005615243455182174,-0.001675077406237242
2011-07-21,-0.00932168371380084,-0.014526624676979075,-0.0131630676263494,-0.013428895788873534,-0.014856982477208912,-0.006884568274411227,-0.008480243401016888,-0.010389114188082384,-0.0059743192499772686
2011-07-22,0.0006586923750112801,0.0010685919396319161,0.003321923002269937,0.0052167316777079085,0.0010920325374022394,0.001553627331961938,0.006849166458066724,0.002263027999092948,-0.0008810180674885626
2011-07-25,-0.0401794143446027,-0.04148280395832252,-0.03585970823757767,-0.03760651775646072,-0.04124684678876518,-0.040344143781147965,-0.02363069705005664,-0.025247710378092286,-0.02173457307146775
2011-07-26,0.004878633894668612,0.0006289225648860844,0.006707576958484376,0.0035831666280504446,0.0022408980042346173,0.0035931785254151773,0.005129043215112871,0.00450279718738746,0.007874283876306978
2011-07-27,0.013697274659387021,0.01727992081116678,0.01304699939587271,0.018742742474701632,0.01349280965086192,0.005207150703174865,0.01395719558256761,0.00476880261914996,-0.0013301092662620266
2011-07-28,-0.009067745227058655,-0.007045073663486972,-0.004262788006149455,-0.004841109024828608,-0.0026329527328183572,-0.008843868995725241,0.0029836595704674116,-0.007246627527297954,-0.0074560022150501285
2011-07-29,-0.006407021250778747,-0.006285459437690792,-0.007935117291186958,-0.011852969908313558,-0.005670666111283537,-0.0027307689329216234,-0.015224423722067166,-0.004379304400105048,0.011947672653852007
2011-08-01,0.007802448194290378,0.007404745860880846,0.0034136048666648998,0.00721279934615111,-0.006471475847155492,0.0009938929811937254,0.0,0.0036658342758548955,-0.0038605273649978513
2011-08-02,-0.00771016745412453,-0.010980219039193828,-0.005751141358252939,-0.00257827775990855,-0.009466433571079942,-0.010757493851878845,-0.005285577415708736,-0.011590191544322063,-0.009486346036016302
2011-08-03,0.00046913936369743294,-0.0004811912730517244,0.004416331978352812,0.0005088157032545593,0.00017513651493245746,-0.0032706004866579013,0.0032578175944371203,-0.002099018675075412,-0.003009892586892474
2011-08-04,0.0005402335476566447,0.0036458319681860946,0.00016777261351989706,0.0018127274326105187,0.0021423990825883495,0.0009303702409460668,0.0,-0.0003992418197519994,-0.000351834542886542
2011-08-05,-0.01929569676256941,-0.026619748076378253,-0.024257406293738678,-0.02087952174632175,-0.020698131846331982,-0.027064228305862303,-0.01424206123218259,-0.02722581709550063,-0.021825547729328945
2011-08-08,-0.05001195739033088,-0.05343724363308882,-0.05065362279232927,-0.039836001958976866,-0.05071646410162629,-0.04917441187037895,-0.02448888252005742,-0.037585727072803214,-0.03089923637428266
2011-08-09,-0.009088648953061588,-0.005042615170416398,-0.006551007159162024,-0.003762029410608612,-0.003740105779754111,-0.004166953560933246,0.006056251979855878,0.0016148414273692824,0.0010243521636353237
2011-08-10,0.009697609345659504,0.014390288059137151,0.011326650865775903,0.0075405050120902085,0.01158426021561757,0.009559626382329224,0.013701496602046151,0.006429364512892598,0.007481940204656618
2011-08-11,0.0196772837172866,0.0137430661415958,0.01420059019177589,0.018286994123849293,0.016811690281157074,0.01575274293629902,0.019765396688302597,0.008161960672215031,0.01037295495554028
2011-08-12,0.009251241238532302,0.007384575792275475,0.012191171690375814,0.006868763158222902,0.012216702347799606,0.01285762912232755,0.0008746320494827909,-0.0008376515285739454,0.0022202586900381023
2011-08-15,0.013623372933525946,0.011830423174039805,0.009993457092671375,0.014277987235989614,0.017595024165549575,0.015796163521120614,0.004742759149739337,0.017129000322438834,0.013522083986898902
2011-08-16,-0.0020324141029913704,-0.0118663538632918,-0.007993127868895696,-0.007909127311637664,-0.00984013345392382,-0.00962851078352886,-0.004858620327350488,-0.008364556190227253,-0.005237662290072852
2011-08-17,-0.0002529208153204185,-0.005318483160480605,-0.0038415871157269077,-0.0066293910503327814,-0.0008022479964215476,-0.005202671126306479,0.0,-0.004079014613222797,-0.0006237567396859113
2011-08-18,-0.01811039681498905,-0.021501867812959815,-0.01754925386561165,-0.016480244564583097,-0.019838688031556872,-0.02140126481860088,-0.01303186861352434,-0.017330027104252015,-0.012112740120877407
2011-08-19,-0.005190026356400492,-0.012191123125850457,-0.008347183962334808,-0.009451712938635481,-0.012140561230847806,-0.010759114303751607,-0.003836706840873919,-0.013924193504962008,-0.008733614261610947
2011-08-22,-0.007920113664548721,-0.005821777497089792,-0.004567488803946196,-0.009409946600142995,-0.005473995396421174,-0.002795439847304258,-0.019585702949003823,-0.007348870555004135,-0.007036933130897002
2011-08-23,0.014982861079488752,0.01817595648750414,0.015006344835833508,0.014751591409883835,0.016709696014130068,0.020719403662780137,0.0,0.016446275998779666,0.01685722483267584
2011-08-24,-0.001959336851732512,-0.003429130096409412,-0.004670431376337953,-0.0038277340955636015,-0.0030556403477356004,-0.006731646755674984,-0.0004130913155996867,-0.00920097077032674,-0.005310205728205504
2011-08-25,0.024155637133677944,0.027487414806684696,0.02632955468676494,0.02885640189713742,0.03365630621656299,0.034176150781943505,0.022274773781047818,0.03548815631174211,0.03301089888540232
2011-08-26,0.002272651283988844,0.004545031786305574,-0.0024083778081018005,0.0024840093564203187,-0.0006313467903431984,-0.003414543214106655,0.0021141412085290546,-0.0030246687212378436,-0.003322789407823152
2011-08-29,-0.007378502572858145,-0.013605219338904679,-0.01503866767974918,-0.007740565432639652,-0.020039488868534627,-0.01757263286419883,-0.006523557089729155,-0.020009692949277378,-0.014337772373249154
2011-08-30,-0.007205394989653733,-0.0065985962054136045,-0.00280931833766648,-0.00830782199488931,-0.00788854634479392,-0.007067969958606462,-0.005636272535978433,-0.001536957452790963,0.0006650146020887187
2011-08-31,-0.0010343939879118025,-0.0011913757582410452,-0.0029102956527528403,-0.000922580522245835,-0.0042488874975170066,-0.0024342409389212435,0.0038810670076981158,0.005217250851389774,0.0015672613873861385
2011-09-01,-0.008652953221193891,-0.006334950958803044,-0.0066373825095496445,-0.0065181042477425516,-0.0059531825837608795,-0.005530696852823916,-0.009556960263531467,0.0009478477367475974,-0.002050880860660842
2011-09-02,-0.012685531546127289,-0.009075882514611512,-0.010580174991555481,-0.013969909775602607,-0.011972124491407873,-0.007578128760616636,-0.007022427803937356,-0.012938907379953762,-0.009832616629927201
2011-09-05,-0.028263188819360657,-0.02334238531060294,-0.02005084395179645,-0.02674024108816493,-0.026775329485482453,-0.021280032331017745,-0.020328483332864626,-0.01827284458183686,-0.015037512265727714
2011-09-06,-0.0037710887292296464,-0.004948027102406721,-0.004077267823863111,-0.005112903879422329,-0.00834100042582786,-0.004251298652445267,-0.013808133810613826,-0.0009247031849966996,-0.002070625587380018
2011-09-07,0.022970933723672805,0.019634763973076536,0.021021918595281443,0.02356167151697674,0.02617243410979487,0.019643415753533316,0.019916664980619846,0.022729907530403163,0.014425559213628668
2011-09-08,-0.01009145949603007,-0.012548084989356934,-0.009567990947234411,-0.006777980006335409,-0.012716346611861022,-0.011369748709305991,-0.007210940170083326,-0.01000077430046261,-0.002052924771857024
2011-09-09,-0.0006859118807760786,-0.0031036455388932732,-0.0026818990650880415,-0.0018126018706460612,-0.0006865394820961217,-0.0012244461546440236,-0.004897782769059622,0.0033259155961552875,0.0012580245820237902
2011-09-13,-0.011926269600243476,-0.01560808291832944,-0.012782360986428138,-0.01869027390018219,-0.01141181387329967,-0.01013053310091379,-0.018802734651804442,-0.004892257961661667,-0.006698555763771334
2011-09-14,0.01344779809698179,0.009808902155293182,0.008614048987513038,0.011374371948883532,0.008963275894562169,0.008343383942902368,0.00020206845193119518,-0.0005527535919910225,0.004866366534215991
2011-09-15,-0.0007630618774460947,0.0025145317869293797,-0.004420360158334707,0.0005489280036359244,0.0004940378448367203,-0.003669567199120883,-0.0006089015986213093,-0.0020745506808470507,-0.00368680508551883
2011-09-16,-0.003704516434736696,0.00039427183729691113,0.000707051375729949,0.0024499192869566282,-7.1783920092430644e-06,-0.002286540243834612,0.0,0.003697754464634789,0.00292231245337896
2011-09-19,-0.021610214880086277,-0.016349544713761557,-0.022038969327288827,-0.021550766451824174,-0.02006042284753746,-0.018285220191495647,0.0,-0.02036244950291189,-0.016472555787063543
2011-09-20,0.005282686092836693,0.006386912460788842,0.004668739439966816,0.006766911268515211,0.005568795123198956,0.0055077823812302905,0.0,0.00424431503859516,0.0039197227399878996
2011-09-21,0.027772518801926667,0.028247617788925004,0.029073488794516725,0.03338451341856471,0.03307871091941726,0.03397391192313266,0.03269761926132255,0.02394192929967664,0.02131885065339943
2011-09-22,-0.024912641146640296,-0.035168078072501774,-0.02621464873896951,-0.03161110528107686,-0.03253746279381753,-0.031162290432249735,-0.030933803629009028,-0.03439546256960147,-0.02362268841916027
2011-09-23,-0.0059226268357530166,-0.002063671163002025,-0.003864850145326562,-0.005743115395742568,-0.004306604395837035,-0.00038935244441926927,-0.010761612808117937,-0.001739878109585162,-0.004694027741515394
2011-09-26,-0.01706082193932993,-0.011058321127154809,-0.015457145301832079,-0.015198059077994434,-0.015946819307081143,-0.013202947756152043,-0.024223164078575388,-0.012828263125726819,-0.0218294297333331
2011-09-27,0.0026164576594072736,0.01229508391273215,0.00904334190913112,0.005214881047327417,0.010835735975033248,0.009782385032358407,0.012346656668900842,0.014060173699502975,0.00962642620663106
2011-09-28,-0.013845867829337338,-0.016267841450488603,-0.013213744345492752,-0.011926610140874287,-0.014805748107990884,-0.013757913750576325,-0.007437816682311546,-0.0035508318723375615,-0.0070005043657015535
2011-09-29,-0.029252648577074828,-0.01854759652200335,-0.016122270527295014,-0.024905748960788836,-0.013604135879326932,-0.00795116456908965,-0.01171875053468422,1.509295597864409e-05,-0.0030814152607073317
2011-09-30,-0.0015164794261814975,-0.003167985927810417,0.0032193943108622205,-0.009479910167123549,-0.004669993052926223,-0.0023323301755273484,0.004386309339264763,-0.0011023951895898498,-0.0025346267096184776
2011-10-10,-0.004536036460299946,-0.005572781287254711,-0.00418737363213324,-0.0038762316572389737,-0.005986592721219521,-0.009038706287089734,-0.013578113718738174,-0.001337999000254455,-0.007488426487482702
2011-10-11,-0.004293615996760278,-0.0026976758483701663,-0.004878405110224341,-0.007481443631202814,-0.0006455078100174277,0.0028150589030083275,-0.018396310225065046,0.003017795469679137,0.008923047119803788
2011-10-12,0.028639877814151712,0.03813969633732776,0.02958343844502465,0.03576141745342078,0.03750515559831103,0.039880826924703947,0.03183731381090123,0.0283391955472029,0.03009660607435271
2011-10-13,0.008882642380445924,0.011893572849509962,0.005844021565656241,0.00909234136223803,0.006859164334968568,0.011732939410308571,0.007564732510423149,0.004587079151545588,0.004210039717610337
2011-10-14,-0.008329663122775912,-0.006679313971337381,-0.0012053936850608003,-0.0009042352630096505,-0.0022847409603481274,-0.007787712037151293,-0.006242425874159675,0.0011403686862936182,-0.0022616040356880683
2011-10-17,0.0025867408042134646,-0.0021093878366993607,-0.0021072072059536468,0.0025075988019036904,-0.00045287777724750775,-0.0026296620347730625,0.010807266373622932,0.003979531382692048,0.005220330220326226
2011-10-18,-0.026958497107253298,-0.0338016492308752,-0.028576721706351355,-0.040903751398377326,-0.031883730518235225,-0.027774187782793454,-0.02524177951771432,-0.01974551738698408,-0.01871901494329381
2011-10-19,-0.008697726869432248,-0.0005116660645216531,-0.003345107343050308,-0.006368824440719935,-0.0013818525863189717,-0.0035006978762373766,0.0,-0.0022160599248710307,-1.0421511138768071e-05
2011-10-20,-0.027772284522931838,-0.02955263069637809,-0.018427131634312116,-0.032426223016290466,-0.03001156674867684,-0.019927545216466502,-0.03131751969930227,-0.02179541692473746,-0.011224773567275467
2011-10-21,-0.01355949924154912,-0.008354498424015176,-0.00870921889546614,-0.01741681284681496,-0.016966650471477086,-0.00443694371972461,-0.009108378644540097,-0.0009723182619260078,0.002780283741699895
2011-10-24,0.015150248233369678,0.023037334802082733,0.017608214329292864,0.018505512353159996,0.028145136872076586,0.027554048023264024,0.025670488500175646,0.02540880916401066,0.025566475248472456
2011-10-25,0.022185695783695628,0.025914964951357505,0.020631160187020523,0.02902354586060911,0.024858418163962073,0.02014013531518356,0.027291316449571508,0.012128527651648763,0.008012500362538009
2011-10-26,0.01796577555236989,0.007449804619878857,0.00635000652541673,0.00947156987234534,0.011873480120856535,0.009279132110185658,0.013649398321112102,0.004656762149527712,0.005274154366802999
2011-10-27,0.002895649939031389,4.491378031586411e-05,0.0015545634112626764,-0.008818288571687368,0.003369029881157384,0.004043522809192936,-0.0017504148521241493,0.004695461898330444,0.0065522701072083704
2011-10-28,0.021159660040151178,0.023155033894592555,0.02276600255715,0.024846508487362768,0.024112683724754395,0.0177240398642301,0.02202957980243912,0.011927974908939112,0.01146661651929449
2011-10-31,0.003454562590519283,-0.0055256876688372595,-0.003540820053894893,0.002594529450360478,-0.0035166615047971046,-0.0026804432234659647,-0.0069483040314332455,-0.001223162060744001,-0.007459523254313672
2011-11-01,0.00010680214413738977,-0.0009646760558931172,-0.004341701181569878,-0.00078674130212454,-0.0009556925886002765,-0.0006180947208800365,0.00037951075957829545,0.0008465793300947661,-0.0025898867220484454
2011-11-02,0.02091828552059832,0.019619137770689604,0.010085303589441869,0.01572688436732609,0.01842677728229631,0.012285390444022914,0.010540554225955972,0.011624931669198611,0.015574941613656398
2011-11-03,0.009545885223670171,0.007617182597908806,0.0033257228971817036,0.01072546157562871,0.005804404634714241,-0.002891868938994087,0.004743070827839062,0.000825205269718517,-0.0013731473947405598
2011-11-04,0.012652163081891649,0.006701253154121844,0.006386804804129018,0.01145068981971102,0.011396998769118451,0.007646427398302794,0.005999731133886998,0.007900385832308041,0.008180702480484598
2011-11-07,-0.006104296977784646,-0.010185390234864835,-0.002587723643628025,-0.007893234274834711,-0.009429144531250622,-0.01226662868873222,-0.004310978131246303,-0.010596430354375668,-0.008403294850434763
2011-11-08,-0.013697934195975942,-0.013374720491817751,-0.0070804088239050916,-0.0013643425568378611,-0.0077806448086143384,-0.005555026844837718,-0.0035822485517539313,0.00319104596256696,0.004573133140903948
2011-11-09,0.015508189199771993,0.011358235038672707,0.005824774173925734,0.017590556659168276,0.009799015607493359,0.005088677012524206,0.006312661689583319,0.008883106924460014,0.002217652025506086
2011-11-10,-0.01369110140976489,-0.017388478601557473,-0.014413511543650242,-0.01602061993073088,-0.020164248209683686,-0.016167885856970987,-0.014945151300055868,-0.021187885260086817,-0.018386968399045564
2011-11-11,-0.003961263885556092,-0.001974625083734493,-0.0012045265305935934,0.0048793194129339535,0.0013950527902295599,-0.0010511985018184585,0.0,-0.0032570357392790413,0.004001843642366906
2011-11-14,0.023518935860008,0.020349743165519577,0.018135388352878673,0.02083638262392647,0.023464405808693543,0.020268033443395048,0.02206532940402149,0.02427652326335864,0.013937601059629231
2011-11-15,0.010624321810170074,0.00479695158313406,0.0018543707678061831,-0.00036496002036284043,0.001430863315604072,0.0020737422422337833,0.0,-0.0030248320081917705,-0.003184575784733638
2011-11-16,-0.02529582666305965,-0.027779588916301712,-0.023770383305456194,-0.02848855049726803,-0.029617754967212966,-0.02691905864051946,-0.025257307018676838,-0.028465319638918844,-0.022767105891987775
2011-11-17,0.0008057913754004429,-0.007125239884706611,-0.0006773933462648735,-0.001852979178963429,-0.005763140922018126,-0.003025542648727096,0.0,-0.0021569421087980346,-0.0019072897895909
2011-11-18,-0.022691055848744566,-0.024704852823524043,-0.02189898781325164,-0.03016590934636596,-0.02636365891278117,-0.021799914964884332,-0.025625674368941267,-0.01377142881883725,-0.01329777181930818
2011-11-21,-0.002712810709766614,0.00264466536289018,0.0018019278297246434,0.0035351849401174117,0.0021361092074923182,0.0024264987463578623,0.0,0.0037992429043148027,-0.0038092900013602994
2011-11-22,-0.0005616916210209553,-0.0033641409202909466,-0.003464447898181793,-0.003620406966765242,-0.0026006195709059477,-0.0004240848644644974,0.0,0.0001973082749573146,0.0002189851156642998
2011-11-23,-0.001217006022273637,-0.006061479527429533,-0.008911848593934646,-0.008949735440608475,-0.012102660605261334,-0.011713336501302215,0.0,-0.01554000129120829,-0.005259602702546897
2011-11-24,0.0008878297548682535,-0.0012862487226697537,-0.004470950850225835,-0.0007810510006636184,0.0005638739760948741,0.0009329334175921929,0.0,0.007345445022636198,0.004266885806006631
2011-11-25,-0.007275545908603695,-0.010451188282672625,-0.009680263950612469,-0.009281046429262802,-0.008081720763632989,-0.01038137650532108,0.0,-0.010745849457333482,-0.008384595900559545
2011-11-28,0.0066566082486133275,0.004771123480136265,-0.002490813844596568,0.0007653941484476982,0.004660579221900431,-0.0019725679020469286,0.0014050431347882957,0.0013647769518757256,0.0008788634322507294
2011-11-29,0.023664889759050612,0.016776051008754112,0.011217686060314553,0.019320149487242835,0.015426441762684597,0.012790974786839887,0.0,0.017161322707412965,0.012440279765412275
2011-11-30,-0.03925696338460499,-0.04445341787805991,-0.03913642334316879,-0.045033976209239296,-0.045363780743438054,-0.03507541656689844,-0.030833698628865303,-0.03253913153646022,-0.021036011542993494
2011-12-01,0.026102023607415543,0.01583141308129109,0.018264400015201743,0.024038657440887127,0.02129787843006628,0.021846549846148335,0.02070659065927518,0.029194488282088767,0.023089313043150834
2011-12-02,-0.018577083222127262,-0.02011958137831075,-0.023538745706041673,-0.020641938645311216,-0.015300741028751836,-0.010888634984792093,0.0,-0.008053627765566515,-0.009285218144919193
