,0
2013-09-25,0.0017671711140192503
2013-09-26,-0.009494321262940586
2013-09-27,-0.00013285789316086483
2013-09-30,0.004436907418106761
2013-10-08,0.010084537258265414
2013-10-09,0.0051710974048018166
2013-10-10,-0.004189564628604203
2013-10-11,0.014667913662576693
2013-10-14,0.0024041365741338527
2013-10-15,-0.001509749004118932
2013-10-16,-0.014184989166496464
2013-10-17,-0.0005729430440348793
2013-10-18,0.004431543026500728
2013-10-21,0.010219041539912599
2013-10-22,-0.003846543915787981
2013-10-23,-0.01020423029920492
2013-10-24,-0.004151703665134399
2013-10-25,-0.013099251534941514
2013-10-28,0.0007727630831990684
2013-10-29,-0.0047931112481247595
2013-10-30,0.015988309813848467
2013-10-31,-0.00628050577870054
2013-11-01,0.002135026831172615
2013-11-04,0.002735374640943311
2013-11-05,0.0042194205852903455
2013-11-06,-0.006429197646234619
2013-11-07,-0.002263486753998012
2013-11-08,-0.00886119547298192
2013-11-11,0.0027295270539191563
2013-11-12,0.004147132222690031
2013-11-13,-0.01342053749737071
2013-11-14,0.005181534068600557
2013-11-15,0.013270876321921143
2013-11-18,0.018810296550220373
2013-11-19,-0.0013008012169952732
2013-11-20,0.006817421635560317
2013-11-21,8.469094223340079e-05
2013-11-22,8.031862749113827e-06
2013-11-25,-0.00191532197340194
2013-11-26,0.000893415386897134
2013-11-27,0.008926878216120704
2013-11-28,0.005406719195516052
2013-11-29,-0.0014060961907298442
2013-12-02,-0.007015102157338915
2013-12-03,0.008962281404671701
2013-12-04,0.010675430304092792
2013-12-05,0.0005469971983862454
2013-12-06,-0.0016334523409501367
2013-12-09,-0.0019571745039509425
2013-12-10,0.0005155071771894004
2013-12-11,-0.008922938414452908
2013-12-12,0.0003243219576738454
2013-12-13,-0.002502836573964662
2013-12-16,-0.011283898207729348
2013-12-17,-0.0033163142287447878
2013-12-18,0.0009558425293914041
2013-12-19,-0.006349297809187249
2013-12-20,-0.014834433327537089
2013-12-23,-0.0009568961106205531
2013-12-24,0.0007318129091151704
2013-12-25,0.005315430971603252
2013-12-26,-0.01127287177919356
2013-12-27,0.009264226835787648
2013-12-30,0.0003274172575740142
2013-12-31,0.008298839908185363
2014-01-02,-0.0011307182647476433
2014-01-03,-0.006141136906188227
2014-01-06,-0.016292845624279018
2014-01-07,0.0012185259774584178
2014-01-08,-0.004340638907318173
2014-01-09,-0.011889946283690445
2014-01-10,-0.006103379822186228
2014-01-13,-0.0012434515083976638
2014-01-14,0.0047823764953260905
2014-01-15,-0.0008106883302446688
2014-01-16,0.003583352942093443
2014-01-17,-0.011293379807209458
2014-01-20,-0.003762868801208352
2014-01-21,0.0069279463717508705
2014-01-22,0.016637220791243745
2014-01-23,-0.0038573387197705644
2014-01-24,0.005229681008766196
2014-01-27,-0.007419244046002804
2014-01-28,0.000460479639847966
2014-01-29,0.0010683967329703226
2014-01-30,-0.007576742654473723
2014-02-07,0.003960219904774354
2014-02-10,0.019762971175941058
2014-02-11,0.004892960242298461
2014-02-12,0.004200437882308838
2014-02-13,-0.002660209381860401
2014-02-14,0.005443770111014601
2014-02-17,0.005236078657141041
2014-02-18,-0.007843951681711592
2014-02-19,0.006625662186691583
2014-02-20,-0.0007715358709180498
2014-02-21,-0.005723024845289859
2014-02-24,-0.012912662572431621
2014-02-25,-0.014502624303782352
2014-02-26,0.005867050184634737
2014-02-27,-0.0009868455874116888
2014-02-28,0.006758723174062675
2014-03-03,0.007803599640115344
2014-03-04,-0.0003375248597097258
2014-03-05,-0.007583949718563798
2014-03-06,-0.001552901562811626
2014-03-07,0.0021761892556617646
2014-03-10,-0.023765842148924632
2014-03-11,0.005996475710682736
2014-03-12,0.0009737084856797917
2014-03-13,0.007003346265658461
2014-03-14,-0.006177372787457891
2014-03-18,0.005064008316578272
2014-03-19,-0.0010752417941155556
2014-03-20,-0.01703011704865509
2014-03-21,0.02008450448728616
2014-03-24,0.006128209920423844
2014-03-25,0.0008025553624857462
2014-03-26,-0.0023548087697756737
2014-03-27,-0.0061009114768495465
2014-03-28,-0.002218207368179015
2014-03-31,0.000735714982324831
2014-04-01,0.004907865802620037
2014-04-02,0.005088728731839076
2014-04-03,-0.003454790891938009
2014-04-04,0.00676809084300567
2014-04-08,0.014239110424735024
2014-04-09,0.0003005470975980806
2014-04-10,0.008419312251445543
2014-04-11,-0.0025023048243879575
2014-04-14,0.0014766030580113387
2014-04-15,-0.010694975644257476
2014-04-16,-0.004479881322992152
2014-04-17,-0.0018730284799383101
2014-04-18,0.0008686230232011205
2014-04-21,-0.00879515276859133
2014-04-22,0.0010318047962829535
2014-04-23,-0.0016282368964311011
2014-04-24,-0.0018752123012760746
2014-04-25,-0.004903601313546724
2014-04-28,-0.013056543695162737
2014-04-29,0.005145655572374563
2014-04-30,0.00030161956592977823
2014-05-05,0.0015515890909052477
2014-05-06,-0.0028933613635782063
2014-05-07,-0.0029443757145073413
2014-05-08,0.0034477371211709684
2014-05-09,0.003651927897663221
2014-05-12,0.025854302865164325
2014-05-13,-0.0024161383177714324
2014-05-14,-0.002283446800961375
2014-05-15,-0.012033070430206072
2014-05-16,0.0003971955366612878
2014-05-19,-0.005762704937026575
2014-05-20,-0.0019645795753825412
2014-05-21,0.008695183676951546
2014-05-22,-0.005971468858836149
2014-05-23,0.002590949136850984
2014-05-26,0.0029416735748379885
2014-05-27,-0.004766062172102847
2014-05-28,0.006605208757967551
2014-05-29,-0.00872318232672642
2014-05-30,0.002782260200970166
2014-06-03,-0.0004249857559717185
2014-06-04,-0.0054355528377643125
2014-06-05,0.00438175040105393
2014-06-06,-0.005480851822484256
2014-06-09,-0.0021144023638814957
2014-06-10,0.006869064351965992
2014-06-11,0.0008821908142389034
2014-06-12,-0.002414349686305828
2014-06-13,0.004576755798043397
2014-06-16,0.0014394242668942514
2014-06-17,-0.0049599768137256195
2014-06-18,-0.001839281506672008
2014-06-19,-0.017312916946792933
2014-06-20,0.00213697957638459
2014-06-23,0.004759953687745178
2014-06-24,0.0038733952665008786
2014-06-25,-0.0020868100766658904
2014-06-26,0.003915614652658439
2014-06-27,0.0022131831573619642
2014-06-30,0.003263647180377971
2014-07-01,0.0016877031937274634
2014-07-02,0.0029770504418853427
2014-07-03,0.006239618709796169
2014-07-04,-0.005226328252704082
2014-07-07,-0.001645756661332931
2014-07-08,0.0016009414070285999
2014-07-09,-0.01871932460156811
2014-07-10,-0.0011259187922217917
2014-07-11,0.007266836086877282
2014-07-14,0.011159536034452966
2014-07-15,0.002155071947311793
2014-07-16,0.0004371974619155061
2014-07-17,-0.0052072638064430965
2014-07-18,0.00578207770782635
2014-07-21,-0.0026365880711626266
2014-07-22,0.012190812914924187
2014-07-23,0.0036645821629333053
2014-07-24,0.012927747540568024
2014-07-25,0.008649676407719076
2014-07-28,0.022213665486755296
2014-07-29,0.0013450589574108829
2014-07-30,-0.003591110238011286
2014-07-31,0.01379361512202748
2014-08-01,-0.0051085819963963
2014-08-04,0.018161703633643445
2014-08-05,0.00030363902019114875
2014-08-06,0.003414439099123756
2014-08-07,-0.012682011712641827
2014-08-08,0.0010831900678238693
2014-08-11,0.01025421737070098
2014-08-12,-0.0034302034505182544
2014-08-13,0.003662721101820976
2014-08-14,-0.011550493531395922
2014-08-15,0.00937395183677503
2014-08-18,0.00711597773279804
2014-08-19,0.002336228868338619
2014-08-20,-0.002940021623987432
2014-08-21,-0.005403284412657472
2014-08-22,0.0023604480839769515
2014-08-25,-0.008822927781990453
2014-08-26,-0.01283037663259945
2014-08-27,0.001070239287360053
2014-08-28,-0.0030017065605058013
2014-08-29,0.007516421068041845
2014-09-01,0.0059230982155238365
2014-09-02,0.01005513526701396
2014-09-03,0.006002833097521476
2014-09-04,0.005005841204825501
2014-09-05,0.006836648860792938
2014-09-09,0.0005944550290235551
2014-09-10,-0.002166947402456154
2014-09-11,-0.0008755813949647973
2014-09-12,0.0049202149091682745
2014-09-15,0.005481965638299835
2014-09-16,-0.016342981344836693
2014-09-17,0.00715499152588972
2014-09-18,0.00133980178991977
2014-09-19,0.004148512663550985
2014-09-22,-0.013112627721786119
2014-09-23,0.007181687064093278
2014-09-24,0.01516449287538757
2014-09-25,0.00014599349181465548
2014-09-26,0.0018343349189300362
2014-09-29,0.005167082678277479
2014-09-30,0.0009559494826227866
2014-10-08,0.007051819792173397
2014-10-09,0.003034379913182228
2014-10-10,-0.0047590464517482944
2014-10-13,0.0002299723695902145
2014-10-14,-0.0019353698227775329
2014-10-15,0.004394878360828525
2014-10-16,-0.004373645848724017
2014-10-17,-0.001482973872167337
2014-10-20,0.004925240135865705
2014-10-21,-0.008035891495064451
2014-10-22,-0.007588259047118351
2014-10-23,-0.009259260013208759
2014-10-24,-0.009878863740405697
2014-10-27,-0.00519303788773573
2014-10-28,0.01842149838166418
2014-10-29,0.010464221986131506
2014-10-30,0.006661060038650302
2014-10-31,0.006808604278007335
2014-11-03,0.005099161156069343
2014-11-04,0.006637273976134672
2014-11-05,-0.002643904068277414
2014-11-06,0.0015577095802392638
2014-11-07,-0.004203659942789595
2014-11-10,0.02086322551453712
2014-11-11,-0.010050931321828105
2014-11-12,0.010994615566012111
2014-11-13,-0.004792465501686216
2014-11-14,0.001085017903303953
2014-11-17,-0.0006492587135104033
2014-11-18,-0.004288094631743178
2014-11-19,0.0008939597795794008
2014-11-20,0.0006366058144484654
2014-11-21,0.011982343409895346
2014-11-24,0.019301707082266084
2014-11-25,0.012540828568591511
2014-11-26,0.00280951962601117
2014-11-27,0.0013053610402846694
2014-11-28,0.01236384258209422
2014-12-01,0.00010081671130746095
2014-12-02,0.012405551975996465
2014-12-03,0.0173565333030683
2014-12-04,0.025078882005646008
2014-12-05,-0.002947379545571893
2014-12-08,0.02361950532984136
2014-12-09,-0.02191052346284217
2014-12-10,0.028899351018997876
2014-12-11,0.0007539551511352993
2014-12-12,0.005713678753523466
2014-12-15,0.011393944803142375
2014-12-16,0.009063570948278477
2014-12-17,0.006294680905193806
2014-12-18,0.007180532693173758
2014-12-19,0.023728492697203007
2014-12-22,0.005978317019312396
2014-12-23,-0.0187957805022817
2014-12-24,-0.012986057755100866
2014-12-25,0.024542309570573684
2014-12-26,0.013599041554801738
2014-12-29,0.005172941331803571
2014-12-30,-0.004400080444406096
2014-12-31,0.013788963720692271
2015-01-05,0.033597503914907234
2015-01-06,0.0035257526011158724
2015-01-07,0.004239956237817255
2015-01-08,-0.017035432569819098
2015-01-09,-0.006408633127093943
2015-01-12,-0.013771481882137948
2015-01-13,-0.002122700996272875
2015-01-14,-0.005222417018924341
2015-01-15,0.0193138495714702
2015-01-16,0.00736826753859221
2015-01-19,-0.052795412272472864
2015-01-20,0.014063933485686242
2015-01-21,0.029655913659810684
2015-01-22,0.012811399938557066
2015-01-23,-0.004399193652209754
2015-01-26,0.011364392558097736
2015-01-27,-0.002516342141717254
2015-01-28,-0.007503437077583275
2015-01-29,-0.005854142674944662
2015-01-30,-0.005271125219571293
2015-02-02,-0.01588977941282932
2015-02-03,0.01445792454136452
2015-02-04,-0.0015925913219387855
2015-02-05,-0.00988036079518484
2015-02-06,-0.016896107533463267
2015-02-09,0.002179057718806998
2015-02-10,0.013915583049352698
2015-02-11,0.004604379409161474
2015-02-12,0.0028644232696184435
2015-02-13,0.008102763427725534
2015-02-16,0.01189643516068184
2015-02-17,0.0049047739284802105
2015-02-25,-0.006459397781541587
2015-02-26,0.01633292042082779
2015-02-27,0.0038586511377927124
2015-03-02,0.0076120750833972295
2015-03-03,-0.013114730598285607
2015-03-04,0.0063183116995755295
2015-03-05,-0.0032165920991653607
2015-03-06,-0.0019300317706664183
2015-03-09,0.009752216328321461
2015-03-10,0.0005147829696969808
2015-03-11,0.0014432025126047687
2015-03-12,0.007680634556200383
2015-03-13,0.0077781082102903465
2015-03-16,0.01749194852071656
2015-03-17,0.009188336466289915
2015-03-18,0.015034876911453665
2015-03-19,0.0005141239357249194
2015-03-20,0.002344908281098901
2015-03-23,0.009186078579586976
2015-03-24,0.0023332853536239817
2015-03-25,-0.005077579029833967
2015-03-26,0.0005286437547398215
2015-03-27,0.005986041975422074
2015-03-30,0.022616995472302337
2015-03-31,-0.007855396633450806
2015-04-01,0.008742878088696004
2015-04-02,0.003973595522106077
2015-04-03,0.00769947596363596
2015-04-07,0.01622547674337116
2015-04-08,0.0012973670571951867
2015-04-09,-0.0009717907119138891
2015-04-10,0.013331111891501823
2015-04-13,0.006199713392755157
2015-04-14,0.004851977058432766
2015-04-15,-0.021394605612705786
2015-04-16,0.01531619856726718
2015-04-17,0.015866998106717878
2015-04-20,-0.0026956714883654698
2015-04-21,0.01798942728334385
2015-04-22,0.018817744696285388
2015-04-23,0.0077483073996669205
2015-04-24,-0.004467336692692059
2015-04-27,0.014061495672796465
2015-04-28,-0.011012329455617476
2015-04-29,0.003977425062418938
2015-04-30,-0.002510035125179222
2015-05-04,0.006177372960185945
2015-05-05,-0.03239093043326058
2015-05-06,-0.015158443289936097
2015-05-07,-0.02592204685449173
2015-05-08,0.016162751209818804
2015-05-11,0.022887200213876024
2015-05-12,0.007898691382823175
2015-05-13,-0.0036806032906633313
2015-05-14,-0.0011966172801044506
2015-05-15,-0.006483085270659217
2015-05-18,-0.002074176413263462
2015-05-19,0.017579332917407875
2015-05-20,0.004084616749880476
2015-05-21,0.01711675851521055
2015-05-22,0.019093855019011396
2015-05-25,0.0222356932836969
2015-05-26,0.012696763414624446
2015-05-27,-0.0005614340435484699
2015-05-28,-0.04354770482051484
2015-05-29,0.002614446369494372
2015-06-01,0.036323384099804734
2015-06-02,0.016981022998257655
2015-06-03,0.0019888698898571366
2015-06-04,0.009387576534283237
2015-06-05,0.01828226780596154
2015-06-17,0.003294335181849961
2015-06-18,-0.02374146572222946
2015-06-19,-0.05032684572924817
2015-06-23,0.016299932146662588
2015-06-24,0.02449244310873855
