,0
2019-02-15,-0.005998862507519465
2019-02-18,0.013966628311606666
2019-02-19,-0.001256719158021502
2019-02-20,0.0009272438613654455
2019-02-21,-0.00245227310925622
2019-02-22,0.012761553629426325
2019-02-25,0.03143823823497005
2019-02-26,-0.0021252257576112044
2019-02-27,0.00262758172705313
2019-02-28,-0.004437870111375974
2019-03-01,0.00681530739599201
2019-03-04,0.00872626887783734
2019-03-05,0.005747002667075174
2019-03-06,0.008996957836236552
2019-03-07,-0.00148448871549689
2019-03-08,-0.024448181330555818
2019-03-11,0.013390060606439436
2019-03-12,0.0024076117318772017
2019-03-13,-0.0014068213137854446
2019-03-14,-0.005604779452660247
2019-03-15,0.00551443402160845
2019-03-18,0.009962221232049151
2019-03-19,-0.0012751002579766135
2019-03-20,0.00017522784394286006
